,Smiles,pIC50
18823,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18824,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18825,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18826,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18827,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18828,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18829,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18830,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18831,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18832,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18833,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18834,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18835,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18836,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18837,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18838,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18839,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18840,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18841,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18842,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18843,FC1(F)CN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CCC1,0
18844,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18845,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18846,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18847,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18848,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18849,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18850,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18851,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18852,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18853,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18854,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18855,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18856,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18857,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18858,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18859,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18860,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18861,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18862,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18863,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18864,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18865,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18866,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18867,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18868,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18869,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18870,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18871,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18872,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18873,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18874,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18875,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18876,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18877,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18878,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18879,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18880,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18881,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18882,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18883,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18884,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18885,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18886,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18887,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18888,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18889,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18890,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18891,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18892,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18893,FC1(F)CCN(CC[C@H](NC(=O)c2nn(c(-c3c(CC)cccc3)c2)C2CCCC2)CC(=O)O)CC1,0
18894,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18895,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18896,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18897,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18898,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18899,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18900,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18901,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18902,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18903,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18904,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18905,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18906,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18907,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18908,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18909,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18910,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18911,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18912,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18913,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18914,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18915,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18916,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18917,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18918,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18919,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18920,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18921,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18922,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18923,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18924,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18925,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18926,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18927,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18928,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18929,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18930,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18931,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18932,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18933,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18934,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18935,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18936,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18937,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18938,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18939,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18940,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18941,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18942,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18943,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CC(=O)N3CCCCC3)c2)cccc1,0
18944,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18945,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18946,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18947,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18948,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18949,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18950,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18951,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18952,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18953,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18954,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18955,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18956,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18957,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18958,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18959,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18960,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18961,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18962,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18963,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18964,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18965,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18966,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18967,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18968,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18969,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18970,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18971,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18972,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18973,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18974,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18975,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18976,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18977,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18978,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18979,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18980,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18981,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18982,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18983,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18984,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18985,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18986,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18987,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18988,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18989,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18990,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18991,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18992,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18993,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)O)CCN3C(=O)CCCC3)c2)cccc1,0
18994,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
18995,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
18996,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
18997,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
18998,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
18999,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19000,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19001,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19002,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19003,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19004,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19005,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19006,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19007,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19008,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19009,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19010,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19011,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
19012,FC(F)(F)c1c(-c2n(CCC)nc(C(=O)N[C@H](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,0
