,ID,Smiles,pIC50
1292,1292,Clc1c(-c2nc(OC)c(CNC3(C)CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC(=O)O)c(OC)n3)CC2)ccc1,10.19382
1293,1293,Clc1c(-c2nc(OC)c(CNCC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC(=O)O)c(OC)n3)CC2)ccc1,10.19382
1294,1294,Clc1c(-c2nc(OC)c(CNCC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNC4(C(=O)O)CC4)c(OC)n3)CC2)ccc1,10.19382
1295,1295,Clc1c(-c2nc(OC)c(CNCC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C[C@@](C(=O)O)(C)CC4)c(OC)n3)CC2)ccc1,10.19382
1296,1296,Clc1c(-c2nc(OC)c(CNCC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C5CCC(C(=O)O)(C4)CC5)c(OC)n3)CC2)ccc1,10.19382
1297,1297,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN(CC(=O)O)C)c(OC)n3)CC2)ccc1,10.19382
1298,1298,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)O)CC)c(OC)n3)CC2)ccc1,10.19382
1299,1299,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)O)C(C)C)c(OC)n3)CC2)ccc1,10.19382
1300,1300,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C[C@@](C(=O)O)(C)CC4)c(OC)n3)CC2)ccc1,10.19382
1301,1301,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC(=O)O)c(OC)n3)CC2)ccc1,10.19382
1302,1302,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)O)C)c(OC)n3)CC2)ccc1,10.19382
1303,1303,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C5CCC(C(=O)O)(C4)CC5)c(OC)n3)CC2)cc(F)c1,10.19382
1304,1304,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C[C@H](C(=O)O)CC4)c(OC)n3)CC2)cc(F)c1,10.19382
1305,1305,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C[C@@](C(=O)O)(C)CC4)c(OC)c3)CC2)ccc1,10.19382
1306,1306,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNC(C(=O)O)(C)C)c(OC)c3)CC2)ccc1,10.19382
1307,1307,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNC4(C(=O)O)CC4)c(OC)c3)CC2)ccc1,10.19382
1308,1308,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC(C(=O)O)(C)C)c(OC)c3)CC2)ccc1,10.19382
1309,1309,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNC[C@@H](O)CC(=O)O)c(OC)c3)CC2)ccc1,10.19382
1310,1310,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4[C@@](C(=O)O)(C)CCC4)c(OC)c3)CC2)ccc1,10.19382
1311,1311,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C5C(C(=O)O)CC(C4)CC5)c(OC)c3)CC2)ccc1,10.19382
1312,1312,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)nc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNC4(C(=O)O)CC4)c(OC)n3)CC2)ccc1,10.19382
1313,1313,Clc1c(-c2nc(OC)c(CN3CC4(NC(=O)CC4)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C5(C(=O)O)CCC(C4)CC5)c(OC)n3)CC2)ccc1,10.19382
1314,1314,Clc1c(-c2nc(OC)c(CN3CC4(NC(=O)CC4)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C5(C(=O)O)CCC4CC5)c(OC)n3)CC2)ccc1,10.19382
1315,1315,Clc1c(-c2nc(OC)c(CN3CC4(NC(=O)CC4)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C5(C(=O)O)CC(C5)CC4)c(OC)n3)CC2)ccc1,10.19382
1316,1316,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNC4(C(=O)O)CCC4)c(OC)n3)CC2)ccc1,10.19382
1317,1317,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNC4(C(=O)O)CC(F)C4)c(OC)n3)CC2)ccc1,10.19382
1318,1318,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4C5(C(=O)O)CCC(C4)CC5)c(OC)n3)CC2)ccc1,10.19382
1319,1319,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C5(C(=O)O)CCC4CC5)c(OC)n3)CC2)ccc1,10.19382
1320,1320,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4C5(C(=O)O)CC(C5)CC4)c(OC)n3)CC2)ccc1,10.19382
1321,1321,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4[C@H](C(=O)O)[C@H]5[C@@H](C4)C5)c(OC)n3)CC2)ccc1,10.19382
1322,1322,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@@](C(=O)O)(CC)C)c(OC)n3)CC2)ccc1,10.19382
1323,1323,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@](C(=O)O)(CC)C)c(OC)n3)CC2)ccc1,10.19382
1324,1324,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C)cc(CN4[C@@](C(=O)O)(C)CCC4)c(OC)n3)CC2)ccc1,10.19382
1325,1325,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C)cc(CN4[C@](C(=O)O)(C)CCC4)c(OC)n3)CC2)ccc1,10.19382
1326,1326,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C)cc(CNCC(=O)O)c(OC)n3)CC2)ccc1,10.19382
1327,1327,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C)cc(CN[C@](C(=O)O)(CO)C)c(OC)n3)CC2)ccc1,10.19382
1328,1328,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C)cc(CN[C@H](C(=O)O)C)c(OC)n3)CC2)ccc1,10.19382
1329,1329,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C)cc(CN[C@@H](C(=O)O)C)c(OC)n3)CC2)ccc1,10.19382
1330,1330,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)c(C)c2)cccc1-c1c2c([C@@H](Oc3c(C)cc(CNC(C(=O)O)(C)C)c(OC)n3)CC2)ccc1,10.19382
1331,1331,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)c(C)c2)cccc1-c1c2c([C@@H](Oc3c(C)cc(CNC4(C(=O)O)CC4)c(OC)n3)CC2)ccc1,10.19382
1332,1332,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C)cc(CNC(C(=O)O)(C)C)c(OC)n3)CC2)ccc1,10.19382
1333,1333,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C)cc(CNC4(C(=O)O)CC4)c(OC)n3)CC2)ccc1,10.19382
1334,1334,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)nc(CNC4(C(=O)O)CC4)c(OC)n3)CC2)ccc1,10.19382
1335,1335,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC(=O)N(C)C)c(OC)n3)CC2)ccc1,10.013228
1336,1336,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)NC)C)c(OC)n3)CC2)ccc1,10.187087
1337,1337,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC(=O)NC)c(OC)n3)CC2)ccc1,9.6252518
1338,1338,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC4(C(=O)O)CC4)c(OC)n3)CC2)ccc1,10.19382
1339,1339,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC(C(=O)O)(C)C)c(OC)n3)CC2)ccc1,10.19382
1340,1340,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@@H](CC(=O)O)C)c(OC)n3)CC2)ccc1,10.19382
1341,1341,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCCC(=O)O)c(OC)n3)CC2)ccc1,10.19382
1342,1342,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](CC(=O)O)C4CC4)c(OC)n3)CC2)ccc1,10.19382
1343,1343,Clc1c(-c2nc(OC)c(CNC3CC(O)(C)C3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)O)COC)c(OC)n3)CC2)ccc1,10.19382
1344,1344,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN([C@H](C(=O)O)C)C)c(OC)n3)CC2)ccc1,10.19382
1345,1345,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN(CC(=O)O)C)c(OC)n3)CC2)ccc1,10.19382
1346,1346,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)N(C)C)C)c(OC)n3)CC2)ccc1,10.19382
1347,1347,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN4CC(O)(C)C4)c(OC)n3)CC2)ccc1,10.19382
1348,1348,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC4CC(O)(C)C4)c(OC)n3)CC2)ccc1,10.119186
1349,1349,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC4CC(O)C4)c(OC)n3)CC2)ccc1,10.19382
1350,1350,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNC4CC(O)(C)C4)c(OC)n3)CC2)ccc1,10.19382
1351,1351,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)O)COC)c(OC)n3)CC2)ccc1,10.19382
1352,1352,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)N)C)c(OC)n3)CC2)ccc1,10.102373
1353,1353,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC(=O)N)c(OC)n3)CC2)ccc1,9.6003265
1354,1354,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCCC(=O)O)c(OC)n3)CC2)ccc1,10.19382
1355,1355,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)O)C4CC4)c(OC)n3)CC2)ccc1,10.19382
1356,1356,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)O)CC)c(OC)n3)CC2)ccc1,10.19382
1357,1357,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)O)C(C)C)c(OC)n3)CC2)ccc1,10.19382
1358,1358,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CN[C@H](C(=O)O)C)c(OC)n3)CC2)ccc1,10.19382
1359,1359,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1c2c([C@@H](Oc3c(C(F)(F)F)cc(CNCC(=O)O)c(OC)n3)CC2)ccc1,10.19382
1360,1360,Brc1c(O[C@@H]2c3c(c(-c4c5c([C@@H](Oc6c(Br)cc(CNC[C@H](O)CC(=O)O)c(OC)n6)CC5)ccc4)ccc3)CC2)nc(OC)c(CNC[C@H](O)CC(=O)O)c1,9.6989698
1361,1361,Brc1c(O[C@@H]2c3c(c(-c4c5c([C@@H](Oc6c(Br)cc(CNC[C@@H](O)CC(=O)O)c(OCc7cc(C#N)cnc7)n6)CC5)ccc4)ccc3)CC2)nc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.0
1362,1362,Brc1c(O[C@@H]2c3c(c(-c4c5c([C@@H](Oc6c(Br)cc(CN[C@](C(=O)O)(CO)C)c(OC)n6)CC5)ccc4)ccc3)CC2)nc(OC)c(CN[C@](C(=O)O)(CO)C)c1,10.0
1363,1363,Clc1c(O[C@@H]2c3c(c(-c4c5c([C@@H](Oc6c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OC)n6)CC5)ccc4)ccc3)CC2)nc(OC)c(CNC[C@@H](O)CC(=O)O)c1,10.0
1364,1364,Brc1c(O[C@@H]2c3c(c(-c4c5c([C@@H](Oc6c(Br)cc(CNC[C@@H](O)CC(=O)O)c(OC)n6)CC5)ccc4)ccc3)CC2)nc(OC)c(CNC[C@@H](O)CC(=O)O)c1,10.0
1365,1365,Clc1c(OC2c3c(c(-c4c5c(C(Oc6c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OC)n6)CC5)ccc4)ccc3)CC2)nc(OC)c(CNC[C@@H](O)CC(=O)O)c1,9.3010302
1366,1366,O=C(O)C[C@H](O)CNCc1c(OC)nc(O[C@@H]2c3c(c(-c4c5c([C@@H](Oc6nc(OC)c(CNC[C@@H](O)CC(=O)O)cc6)CC5)ccc4)ccc3)CC2)cc1,9.3979397
1367,1367,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNCC)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNCC)c1,7.9546771
1368,1368,O=C(O)C[C@H](O)CNCc1c(OC)nc(OC2c3c(c(-c4c5c(C(Oc6nc(OC)c(CNC[C@@H](O)CC(=O)O)cc6)CC5)ccc4)ccc3)CC2)cc1,8.6575775
1369,1369,O=C(O)[C@H](NCc1c(OC)nc(OCc2c(C)c(-c3c(C)c(COc4nc(OC)c(CN[C@@H](C(=O)O)CO)cc4)ccc3)ccc2)cc1)CO,8.6777811
1370,1370,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CN5CCCCC5)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN2CCCCC2)c1,8.9030895
1371,1371,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCNC[C@@H](O)CC(=O)O)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.0
1372,1372,Clc1c(OCc2c(C)c(-c3c(C)c(COc4ccc(CNC[C@@H](O)CC(=O)O)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.5228786
1373,1373,O=C(NCCNCc1c(OC)nc(OCc2c(C)c(-c3c(C)c(COc4nc(OC)c(CNCCNC(=O)C)cc4)ccc3)ccc2)cc1)C,7.7904849
1374,1374,O=C(O)C[C@H](O)CNCc1c(OC)nc(OCc2c(C)c(-c3c(C)c(COc4nc(OC)c(CNC[C@@H](O)CC(=O)O)cc4)ccc3)ccc2)cc1,8.9586077
1375,1375,Clc1c(OCc2c(C)c(-c3cc(COc4c(Cl)cc(CNCCO)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNCCO)c1,7.8996296
1376,1376,O(Cc1c(C)c(-c2c(C)c(COc3nc(OC)c(CNCCO)cc3)ccc2)ccc1)c1nc(OC)c(CNCCO)cc1,7.7695513
1377,1377,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNCCO)c(OCc5cnccc5)c4)ccc3)ccc2)cc(OCc2cnccc2)c(CNCCO)c1,7.4571748
1378,1378,O(Cc1c(C)c(-c2c(C)c(COc3nc(OC)c(CNC[C@@H](O)C)cc3)ccc2)ccc1)c1nc(OC)c(CNC[C@@H](O)C)cc1,7.3914738
1379,1379,Clc1c(OCc2cc(-c3cc(COc4c(Cl)cc(CNCCO)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNCCO)c1,7.6798539
1380,1380,O=C(O)C[C@H](O)CNCc1c(OC)nc(OCc2c(C)c(-c3c(C)c(COc4nc(OC)c(CN5C(=O)C[C@H](O)C5)cc4)ccc3)ccc2)cc1,7.7904849
1381,1381,O=C(O)C[C@H](O)CNCc1c(OC)nc(OCc2c(C)c(-c3c(C)c(COc4cc(OC)c(CNC[C@@H](O)CC(=O)O)cc4)ccc3)ccc2)cc1,8.6382723
1382,1382,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNCCO)c(OCCN5CCOCC5)c4)ccc3)ccc2)cc(OCCN2CCOCC2)c(CNCCO)c1,7.8961964
1383,1383,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OC)n4)ccc3)ccc2)nc(OC)c(CNC[C@@H](O)CC(=O)O)c1,9.0969105
1384,1384,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNC[C@H](O)CC(=O)O)c(OCc5cc(C#N)cnc5)n4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNC[C@H](O)CC(=O)O)c1,9.5228786
1385,1385,Brc1c(OCc2c(C)c(-c3c(C)c(COc4c(Br)cc(CNC[C@@H](O)CC(=O)O)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.3979397
1386,1386,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OCc5cc(C#N)cnc5)n4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.3979397
1387,1387,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNCCO)c(OCc5cc(C#N)cnc5)n4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNCCO)c1,7.8068752
1388,1388,O(Cc1c(C)c(-c2c(C)c(COc3c(C=C)cc(CNCCO)c(OCc4cc(C#N)cnc4)c3)ccc2)ccc1)c1c(C=C)cc(CNCCO)c(OCc2cc(C#N)cnc2)c1,7.6655464
1389,1389,Brc1c(OCc2c(C)c(-c3c(C)c(COc4c(Br)cc(CN5C(=O)C[C@H](O)C5)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,8.5528421
1390,1390,O(Cc1c(C)c(-c2c(C)c(COc3c(CCC)cc(CNCCO)c(OCc4cc(C#N)cnc4)c3)ccc2)ccc1)c1c(CCC)cc(CNCCO)c(OCc2cc(C#N)cnc2)c1,6.7783251
1391,1391,Brc1c(OCc2c(C)c(-c3c(C)c(COc4c(Br)cc(CN[C@@](C(=O)O)(CO)C)c(OCc5cc(S(=O)(=O)C)cnc5)n4)ccc3)ccc2)nc(OCc2cc(S(=O)(=O)C)cnc2)c(CN[C@@](C(=O)O)(CO)C)c1,10.0
1392,1392,Brc1c(OCc2c(C)c(-c3c(C)c(COc4c(Br)cc(CN[C@](C(=O)O)(CO)C)c(OCc5cc(S(=O)(=O)C)cnc5)n4)ccc3)ccc2)nc(OCc2cc(S(=O)(=O)C)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,9.6989698
1393,1393,Brc1c(OCc2c(C)c(-c3c(C)c(COc4c(Br)cc(CNC[C@@H](O)CC(=O)O)c(OCc5cc(S(=O)(=O)C)cnc5)n4)ccc3)ccc2)nc(OCc2cc(S(=O)(=O)C)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.5228786
1394,1394,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CN5[C@H](C(=O)O)C[C@H](O)C5)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN2[C@H](C(=O)O)C[C@H](O)C2)c1,9.5228786
1395,1395,Brc1c(OCc2c(C)c(-c3c(C)c(COc4c(Br)cc(CN5[C@H](C(=O)O)CC5)c(OC)n4)ccc3)ccc2)nc(OC)c(CN2[C@H](C(=O)O)CC2)c1,10.0
1396,1396,Brc1c(OCc2c(C)c(-c3c(C)c(COc4nc(OC)c(CN5[C@H](C(=O)O)CC5)cc4)ccc3)ccc2)nc(OC)c(CN2[C@H](C(=O)O)CC2)c1,8.6382723
1397,1397,O=C(O)[C@@](NCc1c(OC)nc(OCc2c(C)c(-c3c(C)c(COc4nc(OC)c(CN[C@](C(=O)O)(CO)C)cc4)ccc3)ccc2)cc1)(CO)C,9.1549015
1398,1398,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.3979397
1399,1399,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(O)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.0
1400,1400,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNCCO)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNCCO)c1,7.9871626
1401,1401,Clc1c(OCc2c(C)c(-c3c(C)c(COc4ccc(CNCCO)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNCCO)c1,7.8477116
1402,1402,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNCCNC(=O)C)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNCCNC(=O)C)c1,7.9746943
1403,1403,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNCCO)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNCCO)c1,7.5767541
1404,1404,O(Cc1c(C#N)c(-c2c(C)c(COc3nc(OC)c(CNCCO)cc3)ccc2)ccc1)c1nc(OC)c(CNCCO)cc1,8.0969105
1405,1405,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNCCCO)c(OCc5cc(C#N)cnc5)c4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNCCCO)c1,7.2510371
1406,1406,FC(F)(C(=O)O)C(O)CNCc1c(OC)nc(OCc2c(C)c(-c3c(C)c(COc4nc(OC)c(CNCC(O)C(F)(F)C(=O)O)cc4)ccc3)ccc2)cc1,9.0457573
1407,1407,O=C(O)C[C@H](O)CNCCOc1ccc(-c2c(C)c(-c3c(C)c(-c4ccc(OCCNC[C@@H](O)CC(=O)O)cc4)ccc3)ccc2)cc1,9.3979397
1408,1408,Brc1c(OCc2c(C)c(-c3c(C)c(COc4c(Br)cc(CNC[C@@H](O)CC(=O)O)c(OC)n4)ccc3)ccc2)nc(OC)c(CNC[C@@H](O)CC(=O)O)c1,9.2218485
